timestamp,lauf,datensatz,n_train_soll,n_train_actual,n_test,feature_map,feature_map_reps,ansatz_reps,entanglement,shots,optimization_level,optimizer,max_iter,n_params,circ_depth,gate_count,modell,accuracy,f1_score,precision,recall,t_transpile_s,t_train_s,t_infer_s,t_gesamt_s,status
2026-05-11T11:41:41.656387,221,Iris,60,60,45,PauliFeatureMap,2,2,full,128,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.4444,0.3561,0.2971,0.4444,0.004,422.8791,8.1484,431.0315,OK
2026-05-11T11:48:52.028643,222,Iris,60,60,45,PauliFeatureMap,2,2,full,256,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.4889,0.3879,0.3246,0.4889,0.0043,420.371,9.8858,430.2611,OK
2026-05-11T11:56:07.165613,223,Iris,60,60,45,PauliFeatureMap,2,2,full,512,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.4889,0.3912,0.3261,0.4889,0.0041,427.2071,7.8166,435.0278,OK
2026-05-11T12:03:17.747190,224,Iris,60,60,45,PauliFeatureMap,2,2,full,1024,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.4667,0.3766,0.321,0.4667,0.0041,422.6324,7.8356,430.4721,OK
2026-05-11T12:09:30.668377,225,Iris,90,90,45,ZZFeatureMap,1,1,linear,128,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.4,0.3203,0.2716,0.4,0.0038,365.1622,7.6481,372.8141,OK
2026-05-11T12:15:26.253100,226,Iris,90,90,45,ZZFeatureMap,1,1,linear,256,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.3778,0.3009,0.2563,0.3778,0.0038,347.8037,7.6702,355.4777,OK
2026-05-11T12:21:41.619018,227,Iris,90,90,45,ZZFeatureMap,1,1,linear,512,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.4444,0.3553,0.2989,0.4444,0.0038,367.4018,7.8548,375.2604,OK
2026-05-11T12:27:47.205797,228,Iris,90,90,45,ZZFeatureMap,1,1,linear,1024,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.4667,0.3735,0.3193,0.4667,0.0038,357.6168,7.8582,365.4788,OK
2026-05-11T12:33:55.545159,229,Iris,90,90,45,ZZFeatureMap,1,1,circular,128,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.4667,0.3754,0.3254,0.4667,0.0039,360.2067,8.0212,368.2318,OK
2026-05-11T12:39:14.824307,230,Iris,90,90,45,ZZFeatureMap,1,1,circular,256,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.4,0.3205,0.2679,0.4,0.0038,310.3436,8.8226,319.17,OK
2026-05-11T12:45:34.890025,231,Iris,90,90,45,ZZFeatureMap,1,1,circular,512,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.3556,0.2854,0.2444,0.3556,0.0039,372.1428,7.8116,379.9583,OK
2026-05-11T12:51:47.503807,232,Iris,90,90,45,ZZFeatureMap,1,1,circular,1024,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.4,0.3205,0.2679,0.4,0.004,364.5851,7.9182,372.5073,OK
2026-05-11T12:59:12.358263,233,Iris,90,90,45,ZZFeatureMap,1,1,full,128,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.4667,0.3749,0.3405,0.4667,0.0039,437.0127,7.7269,444.7435,OK
2026-05-11T13:05:00.968124,234,Iris,90,90,45,ZZFeatureMap,1,1,full,256,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.4,0.3214,0.27,0.4,0.0038,340.5434,7.9522,348.4994,OK
2026-05-11T13:12:23.875260,235,Iris,90,90,45,ZZFeatureMap,1,1,full,512,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.3556,0.2815,0.2444,0.3556,0.0039,435.0447,7.749,442.7976,OK
2026-05-11T13:18:46.509670,236,Iris,90,90,45,ZZFeatureMap,1,1,full,1024,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.4444,0.3556,0.2964,0.4444,0.0038,373.47,9.0532,382.527,OK
2026-05-11T13:26:11.588912,237,Iris,90,90,45,ZZFeatureMap,1,2,linear,128,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.5556,0.4487,0.3901,0.5556,0.0039,437.3015,7.665,444.9704,OK
2026-05-11T13:33:41.901696,238,Iris,90,90,45,ZZFeatureMap,1,2,linear,256,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.4889,0.3925,0.3333,0.4889,0.0038,442.2637,7.9364,450.2039,OK
2026-05-11T13:41:08.298226,239,Iris,90,90,45,ZZFeatureMap,1,2,linear,512,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.3111,0.2437,0.2052,0.3111,0.0039,437.0934,9.1866,446.2839,OK
2026-05-11T13:48:35.862252,240,Iris,90,90,45,ZZFeatureMap,1,2,linear,1024,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.5333,0.4329,0.3704,0.5333,0.0039,439.703,7.7462,447.4531,OK
2026-05-11T13:56:05.886672,241,Iris,90,90,45,ZZFeatureMap,1,2,circular,128,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.4222,0.3381,0.2833,0.4222,0.0039,440.9774,8.934,449.9153,OK
2026-05-11T14:03:33.496696,242,Iris,90,90,45,ZZFeatureMap,1,2,circular,256,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.3778,0.3024,0.2533,0.3778,0.0038,438.5523,8.9462,447.5023,OK
2026-05-11T14:11:00.080666,243,Iris,90,90,45,ZZFeatureMap,1,2,circular,512,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.3778,0.3001,0.2531,0.3778,0.004,438.6062,7.8638,446.474,OK
2026-05-11T14:18:26.255324,244,Iris,90,90,45,ZZFeatureMap,1,2,circular,1024,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.3778,0.302,0.252,0.3778,0.0039,438.0808,7.9785,446.0632,OK
2026-05-11T14:25:52.202203,245,Iris,90,90,45,ZZFeatureMap,1,2,full,128,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.3556,0.2805,0.2399,0.3556,0.004,436.5835,9.2516,445.8391,OK
2026-05-11T14:33:16.837039,246,Iris,90,90,45,ZZFeatureMap,1,2,full,256,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.3556,0.2843,0.2407,0.3556,0.0041,436.4176,8.1045,444.5262,OK
2026-05-11T14:40:42.523373,247,Iris,90,90,45,ZZFeatureMap,1,2,full,512,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.4667,0.3778,0.3333,0.4667,0.004,437.7536,7.8211,445.5787,OK
2026-05-11T14:48:10.369819,248,Iris,90,90,45,ZZFeatureMap,1,2,full,1024,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.3778,0.3032,0.2557,0.3778,0.0039,438.5587,9.1765,447.7391,OK
2026-05-11T14:54:18.546021,249,Iris,90,90,45,ZZFeatureMap,2,1,linear,128,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.4667,0.3766,0.321,0.4667,0.0039,360.2165,7.8474,368.0678,OK
2026-05-11T15:00:43.293710,250,Iris,90,90,45,ZZFeatureMap,2,1,linear,256,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.4667,0.3738,0.3133,0.4667,0.0039,376.9142,7.7216,384.6397,OK
2026-05-11T15:06:51.352087,251,Iris,90,90,45,ZZFeatureMap,2,1,linear,512,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.4444,0.3553,0.2989,0.4444,0.004,360.1403,7.8074,367.9517,OK
2026-05-11T15:13:20.284810,252,Iris,90,90,45,ZZFeatureMap,2,1,linear,1024,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.4667,0.3735,0.3193,0.4667,0.004,379.6335,9.1855,388.823,OK
2026-05-11T15:20:48.446987,253,Iris,90,90,45,ZZFeatureMap,2,1,circular,128,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.4889,0.3925,0.3333,0.4889,0.004,440.4327,7.6152,448.0519,OK
2026-05-11T15:27:33.646020,254,Iris,90,90,45,ZZFeatureMap,2,1,circular,256,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.4444,0.3553,0.2989,0.4444,0.004,397.2944,7.7909,405.0893,OK
2026-05-11T15:34:20.994208,255,Iris,90,90,45,ZZFeatureMap,2,1,circular,512,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.4222,0.3376,0.2813,0.4222,0.004,397.9003,9.3313,407.2356,OK
2026-05-11T15:40:30.673123,256,Iris,90,90,45,ZZFeatureMap,2,1,circular,1024,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.3778,0.3032,0.2557,0.3778,0.0044,361.8597,7.7042,369.5683,OK
2026-05-11T15:46:33.192973,257,Iris,90,90,45,ZZFeatureMap,2,1,full,128,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.4667,0.3732,0.3115,0.4667,0.0039,354.6121,7.7926,362.4086,OK
2026-05-11T15:53:14.290413,258,Iris,90,90,45,ZZFeatureMap,2,1,full,256,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.4444,0.3602,0.3139,0.4444,0.0041,392.0546,8.9304,400.9891,OK
2026-05-11T16:00:41.667739,259,Iris,90,90,45,ZZFeatureMap,2,1,full,512,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.4667,0.3766,0.321,0.4667,0.004,438.136,9.1204,447.2604,OK
2026-05-11T16:08:06.813575,260,Iris,90,90,45,ZZFeatureMap,2,1,full,1024,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.4667,0.3738,0.3133,0.4667,0.004,437.2807,7.7536,445.0383,OK
2026-05-11T16:15:41.229883,261,Iris,90,90,45,ZZFeatureMap,2,2,linear,128,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.5556,0.4448,0.3709,0.5556,0.004,445.0451,9.2555,454.3046,OK
2026-05-11T16:23:12.655271,262,Iris,90,90,45,ZZFeatureMap,2,2,linear,256,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.4444,0.3547,0.2956,0.4444,0.0041,443.3728,7.9402,451.3171,OK
2026-05-11T16:30:36.730462,263,Iris,90,90,45,ZZFeatureMap,2,2,linear,512,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.5111,0.4095,0.3433,0.5111,0.004,436.1702,7.7919,443.9661,OK
2026-05-11T16:38:10.437630,264,Iris,90,90,45,ZZFeatureMap,2,2,linear,1024,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.4667,0.3762,0.3167,0.4667,0.0041,445.7135,7.8799,453.5975,OK
2026-05-11T16:45:41.897372,265,Iris,90,90,45,ZZFeatureMap,2,2,circular,128,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.4889,0.3917,0.3274,0.4889,0.004,442.4674,8.8786,451.35,OK
2026-05-11T16:53:13.114013,266,Iris,90,90,45,ZZFeatureMap,2,2,circular,256,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.4667,0.3778,0.3333,0.4667,0.004,442.0053,9.0983,451.1076,OK
2026-05-11T17:00:42.340202,267,Iris,90,90,45,ZZFeatureMap,2,2,circular,512,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.4444,0.3533,0.2937,0.4444,0.004,441.3557,7.7565,449.1162,OK
2026-05-11T17:08:19.116493,268,Iris,90,90,45,ZZFeatureMap,2,2,circular,1024,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.4444,0.3587,0.3036,0.4444,0.004,448.6511,8.0045,456.6596,OK
2026-05-11T17:15:54.493085,269,Iris,90,90,45,ZZFeatureMap,2,2,full,128,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.4444,0.3521,0.2963,0.4444,0.0041,445.8423,9.4209,455.2673,OK
2026-05-11T17:23:28.995109,270,Iris,90,90,45,ZZFeatureMap,2,2,full,256,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.4444,0.3533,0.2937,0.4444,0.0041,446.2376,8.1518,454.3935,OK
2026-05-11T17:31:05.423230,271,Iris,90,90,45,ZZFeatureMap,2,2,full,512,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.4444,0.3561,0.2971,0.4444,0.0041,447.0089,9.3028,456.3158,OK
2026-05-11T17:38:38.108451,272,Iris,90,90,45,ZZFeatureMap,2,2,full,1024,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.4222,0.3424,0.2908,0.4222,0.0041,444.6741,7.8986,452.5768,OK
2026-05-11T17:44:48.013921,273,Iris,90,90,45,PauliFeatureMap,1,1,linear,128,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.4889,0.4,0.3556,0.4889,0.0038,360.6258,9.1672,369.7968,OK
2026-05-11T17:51:45.691869,274,Iris,90,90,45,PauliFeatureMap,1,1,linear,256,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.3556,0.2815,0.2444,0.3556,0.0038,409.3257,8.2399,417.5694,OK
